Unnamed: 0,id,sentence,subject_entity,object_entity,class
252.0,비올라____,"비올라가 낼 수 있는 음높이의 한계는 전적으로 연주자의 기량에 달려 있는데, 개방현보다 두 옥타브 이상 높은 음을 자유롭게 낼 수 있는 수준이 되면 특별히 포지션을 의식하지 않게 된다.","{'start': 0, 'text': '비올라', 'type': 'poh'}","{'start': 45, 'text': '현', 'type': 'poh'}",poh:poh_parts
538.0,서양 고대 음악___________________58,또 로마에서는 고도의 기교를 지닌 명인예(名人藝)가 존중되어 극장 흥행물에도 대규모로 편성된 합창이나 관현악이 채택되어 있었던 듯하다.,"{'start': 2, 'text': '로마', 'type': ''}","{'start': 52, 'text': '합창', 'type': ''}",no:relation
892.0,클라리넷____________51,"콜크 크림콜크는 나뭇껍질이라서 더더욱 잘 끼워 줄 수 있게 해주는 크림으로 립스틱,립밤,풀처럼 보관한다.","{'start': 0, 'text': '콜크 크림콜크', 'type': 'poh'}","{'start': 9, 'text': '나뭇껍질', 'type': 'poh'}",poh:poh_parts
31.0,오보에_text,"오보에는 상당히 좁은 원추형의 관을 가지며, 더블 리드를 꽂아 연주한다.","{'start': 0, 'text': '오보에', 'type': 'poh'}","{'start': 12, 'text': '원추형의 관', 'type': 'poh'}",poh:poh_parts
593.0,바로크 음악_____,"안타까운 점은 두 사람은 같은 독일 태생이며 태어난 해도 같은 그들이었지만 단 한번도 만나지 못 했다는 점이다 어쩌면 그들의 가문과 음악적 특성, 성격의 차이 때문에 만날 기회를 갖지 못했을지도 모른다.","{'start': 8, 'text': '두 사람', 'type': 'poh'}","{'start': 17, 'text': '독일 태생', 'type': 'loc'}",poh:origin
808.0,관현악단_text3,대표적인 예로 교향악단(심포니 오케스트라)과 필하모닉 오케스트라를 들 수 있다.,"{'start': 8, 'text': '교향악단', 'type': 'poh'}","{'start': 13, 'text': '심포니 오케스트라', 'type': 'poh'}",poh:alternate
173.0,재즈___,"블루스는 1860년대 미국 딥사우스에서 아프리카 음악 전통, 아프리카계 미국인의 작업 노래, 영적인 것에 뿌리를 둔 흑인들에 의해 유래된 음악 장르와 음악 형식이다.","{'start': 0, 'text': '블루스', 'type': 'poh'}","{'start': 12, 'text': '미국 딥사우스', 'type': 'loc'}",poh:origin
355.0,기타_text79,클래식 기타에서 고음의 1~3현에 부드러운 나일론 현을 이용한다.,"{'start': 0, 'text': '클래식 기타', 'type': 'poh'}","{'start': 24, 'text': '나일론 현', 'type': 'poh'}",poh:poh_parts
615.0,록 음악_text,"대표작으로는 히피 무브먼트, 모드 사조, 비트 사조 등이 있다.","{'start': 7, 'text': '히피 무브먼트', 'type': ''}","{'start': 23, 'text': '비트 사조', 'type': ''}",no:relation
738.0,민요_text,가장 대표적인 스코틀랜드 고전 포크송은 로버트 번스의 시에 가락을 붙인 〈올드 랭 사인〉(Auld Lang Syne)이다.,"{'start': 8, 'text': '스코틀랜드 고전 포크송', 'type': 'poh'}","{'start': 40, 'text': '〈올드 랭 사인〉', 'type': 'poh'}",poh:poh_members
203.0,비올라____,악보에 pizz.(pizzicato의 약자)라고 표시된 부분은 오른손 손가락으로 현을 퉁겨 연주한다.,"{'start': 0, 'text': '악보', 'type': ''}","{'start': 39, 'text': '손가락', 'type': ''}",no:relation
349.0,기타_text41,현대 전기 기타는 굵은 금속 현으로 되어 있으며 플렉트럼으로 연주한다.,"{'start': 0, 'text': '현대 전기 기타', 'type': 'poh'}","{'start': 13, 'text': '금속 현', 'type': 'poh'}",poh:poh_parts
753.0,악기_text,"목(木)에는 축, 어, 박이 있으며 박은 6조각의 박달나무를 묶어서 사용한다.","{'start': 0, 'text': '목', 'type': 'poh'}","{'start': 13, 'text': '박', 'type': 'poh'}",poh:poh_members
190.0,비올라____,이 차이도 비올라의 활 테크닉을 바이올린과 다르게 만드는 요인 중 하나이다.,"{'start': 6, 'text': '비올라', 'type': 'poh'}","{'start': 11, 'text': '활', 'type': 'poh'}",poh:poh_parts
138.0,재즈___,이 프랑스 재즈의 대부분은 아프리카계 미국인 재즈와 프랑스 음악가들이 잘 훈련된 재즈 스타일의 조합이었다.,"{'start': 15, 'text': '아프리카계 미국인 재즈', 'type': ''}","{'start': 2, 'text': '프랑스 재즈', 'type': ''}",no:relation
506.0,르네상스 음악________,"로마가 15세기 이후 성악 폴리포니의 완성에 전념하여 교회음악을 현저히 발달시켰음에 대해, 베네치아는 17세기의 바로크 음악으로 이끄는 그 당시의 가장 진보적인 경향을 대표하고 있었다.","{'start': 63, 'text': '바로크 음악', 'type': 'poh'}","{'start': 57, 'text': '17세기', 'type': 'dat'}",poh:begin
28.0,오보에_text,"여기에는 프랑스의 뮤젯을 포함해 피스톤 오보에, 브리타니의 봄바르데, 피페로, 이탈리아의 차라멜, 스페인의 키리미아 등이 있다.","{'start': 50, 'text': '차라멜', 'type': 'poh'}","{'start': 44, 'text': '이탈리아', 'type': 'loc'}",poh:origin
98.0,재즈___,"아프로 쿠반 재즈는 1940년대 초 마치토 밴드와 그의 아프로 쿠반 음악가 마리오 바우자, 프랭크 그릴로 '마치토'와 함께 뉴욕에서 등장했다.","{'start': 0, 'text': '아프로 쿠반 재즈', 'type': 'poh'}","{'start': 11, 'text': '1940년대 초', 'type': 'dat'}",poh:begin
511.0,르네상스 음악________,그것은 교회에 모이는 신자들이 직접 신에게 기도하며 신을 찬미한다는 목적에서 그때까지 쓰였던 라틴어 대신에 독일어의 가사와 단순하고 노래부르기 쉬운 멜로디로 된 것이었다.,"{'start': 12, 'text': '신자', 'type': ''}","{'start': 52, 'text': '라틴어', 'type': ''}",no:relation
266.0,낭만주의 음악_text116,"관현악법의 명인 베를리오즈(Louis Hector Berlioz, 1803-1869)는 오페라·종교적 합창곡·가곡 등의 작품에 비하여 <환상교향곡>, <이탈리아의 해럴드>로 대표되는 교향곡으로 높이 평가되고 있다.","{'start': 102, 'text': '교향곡', 'type': 'poh'}","{'start': 75, 'text': '<환상교향곡>', 'type': 'poh'}",poh:poh_members
780.0,로큰롤_text,"전기기타와 앰프, 마이크, 45RPM 레코드가 활성화 된 직후 로큰롤은 기술력이 급변하는 시기를 맞이하였다.","{'start': 0, 'text': '전기기타', 'type': ''}","{'start': 40, 'text': '기술력', 'type': ''}",no:relation
43.0,오보에_text,현대 오보에는 가장 흔하게 '그라나딜라'라고 하는 아프리카 흑단으로 만든다.,"{'start': 0, 'text': '현대 오보에', 'type': 'poh'}","{'start': 28, 'text': '아프리카 흑단', 'type': 'poh'}",poh:poh_parts
245.0,비올라____,다른 바이올린족 악기들과 마찬가지로 비올라도 줄감개(peg)를 이용해 조율을 한다.,"{'start': 9, 'text': '악기', 'type': 'poh'}","{'start': 3, 'text': '바이올린', 'type': 'poh'}",poh:poh_members
882.0,클라리넷____________27,독일식 클라리넷을 사용하는 연주자들은 보통 조임줄을 선호한다.,"{'start': 15, 'text': '연주자', 'type': ''}","{'start': 0, 'text': '독일식 클라리넷', 'type': ''}",no:relation
219.0,비올라____,"비올라의 연주 자세는 왼손가락으로 지판의 현을 짚어 음을 조절하고, 오른손으로 활을 쓴다.","{'start': 0, 'text': '비올라', 'type': 'poh'}","{'start': 23, 'text': '현', 'type': 'poh'}",poh:poh_parts
13.0,음악___,음악을 연구하는 학문을 음악사학이라고 하며 이는 기초 인문학의 영역에 속한다.,"{'start': 27, 'text': '기초 인문학', 'type': 'poh'}","{'start': 13, 'text': '음악사학', 'type': 'poh'}",poh:poh_members
581.0,플루트_text,"19세기 초엽, 영국인 노런에 의한 링·키의 발명, 더욱 전기한 뵘에 의한 개량을 거쳐 현재에 이르렀다.","{'start': 13, 'text': '노런', 'type': 'per'}","{'start': 20, 'text': '링·키', 'type': 'poh'}",per:made
859.0,클라리넷____________32,"배럴(Birne)은 클라리넷을 연구하는 음악학자들이 왜 이 부분이 살아 남았는지에 의문을 가질 정도로, 꼭 따로 독립해서 존재할 필요는 없는 구조지만, 섬세한 조율을 하는 데 이용한다.","{'start': 11, 'text': '클라리넷', 'type': 'poh'}","{'start': 0, 'text': '배럴', 'type': 'poh'}",poh:poh_parts
583.0,플루트_text,"플루트(영어: Flute, 문화어: 플류트)는 목관악기이자 기명악기.","{'start': 26, 'text': '목관악기', 'type': 'poh'}","{'start': 0, 'text': '플루트', 'type': 'poh'}",poh:poh_members
69.0,오보에_text,"바로크 오보에는 대개 회양목으로 만들어졌으며, 커다란 키 하나와 함께 아래에 있는 구멍들을 어느 손으로든 사용하기 쉽게 하려고 2개의 사이드 키를 2배로 만들었다.","{'start': 0, 'text': '바로크 오보에', 'type': 'poh'}","{'start': 12, 'text': '회양목', 'type': 'poh'}",poh:poh_parts
988.0,피아노_text,이로써 음은 힘차고 크게 되어 넓은 스테이지의 연주나 그 밖의 악기와 조화를 이루는 합주도 가능하게 되었다.,"{'start': 35, 'text': '악기', 'type': ''}","{'start': 47, 'text': '합주', 'type': ''}",no:relation
153.0,재즈___,"화이트맨의 성공은 하인스(1928년 시카고의 그랜드 테라스 카페에서 시작), 듀크 엘링턴(1927년 할렘의 코튼 클럽에서 시작), 리오넬 햄튼, 플레처 헨더슨, 클로드 홉킨스, 돈 레드먼 등 흑인들의 재즈를 발전시키는 계기가 됐다.","{'start': 73, 'text': '리오넬 햄튼', 'type': ''}","{'start': 10, 'text': '하인스', 'type': ''}",no:relation
40.0,오보에_text,"고전 오보에의 음역은 독일과 오스트리아의 오보에들이 절반이 낮은 음을 연주할 수 있었음에도, 과학적 음높이 표시법(Scientific Pitch Notation, SPN)에 따라 C4에서 F6까지 넓어졌다.","{'start': 16, 'text': '오스트리아', 'type': ''}","{'start': 0, 'text': '고전 오보에', 'type': ''}",no:relation
845.0,대중음악_text4,"전후 급격한 경제성장으로 인해 라디오(KBS 해피FM(전국, 수도권 기준 FM 106.1MHz, AM 603kHz), KBS 쿨FM(수도권 FM 89.1MHz), MBC 표준FM(전국 수도권 기준 FM 95.9MHz, AM 900kHz), MBC FM4U(전국, 수도권 기준 FM 91.9MHz), SBS 러브FM(수도권 기준 FM 103.5MHz, 부산 105.7MHz, AM 792kHz), SBS 파워FM(전국, 수도권 기준 FM 107.7MHz), CBS 표준FM(수도권 FM 98.1MHz, AM 837kHz), CBS 음악FM(수도권 FM 93.9MHz))와 음반 등의 매체가 더욱 발전하고, 젊은 세대들, 소위 틴에이져들이 더 많은 여가와 사용가능한 수입을 얻으면서, 그들을 겨냥한 특정한 형태의 음악이 레코드회사에 의해 생산되고, 이것이 적중하면서 대중음악이라는 새로운 형태를 갖추면서 발전하게 되었다.","{'start': 338, 'text': '젊은 세대들', 'type': 'poh'}","{'start': 349, 'text': '틴에이져', 'type': 'poh'}",poh:alternate
1021.0,트럼펫__________20,"알기 쉽게 보자면 1번 밸브는 2번 밸브의 두배나 되는 길이이며, 3번 밸브는 2번 밸브의 세 배 길이다.","{'start': 10, 'text': '1번 밸브', 'type': ''}","{'start': 37, 'text': '3번 밸브', 'type': ''}",no:relation
64.0,오보에_text,"기온, 고도, 날씨, 기후처럼 사소한 변화들이나 리드의 모양에 따라서도 소리에 영향을 끼칠 수 있다.","{'start': 4, 'text': '고도', 'type': ''}","{'start': 27, 'text': '리드', 'type': ''}",no:relation
866.0,클라리넷____________8,"가장조(A)로 맞춰진 가-클라리넷도 자주 쓰이며, 특히 오케스트라 활동을 하려면 꼭 필요하다.","{'start': 12, 'text': '가-클라리넷', 'type': ''}","{'start': 31, 'text': '오케스트라', 'type': ''}",no:relation
710.0,민요_text,그러나 이름이 어떻게 변하든 반더포겔의 정신은 독일청년 사이에서는 사라지지 않고 있다.,"{'start': 26, 'text': '독일청년', 'type': ''}","{'start': 4, 'text': '이름', 'type': ''}",no:relation
24.0,오보에_text,바흐는 타일과 함께 바로크 시대 코랑글레의 조상격인 오보에 다 카치아와 오보에 다모레를 폭넓게 활용했다.,"{'start': 18, 'text': '코랑글레', 'type': 'poh'}","{'start': 40, 'text': '오보에 다모레', 'type': 'poh'}",poh:origin
135.0,재즈___,"아프리카에 기반을 둔 리듬 패턴은 쿵쾅거리고, 박수를 치고, 주바춤을 두들기는 등의 '신체 리듬'을 통해 미국에 상당 부분 유지되었다.","{'start': 12, 'text': '리듬 패턴', 'type': 'poh'}","{'start': 0, 'text': '아프리카', 'type': 'loc'}",poh:origin
48.0,오보에_text,대다수의 전문적인 오보이스트들은 그들의 필요에 맞춰 그들의 리드를 만든다.,"{'start': 5, 'text': '전문적인 오보이스트들', 'type': 'per'}","{'start': 29, 'text': '그들의 리드', 'type': 'poh'}",per:made
273.0,낭만주의 음악_text97,피아노 음악에서 낭만파 최고의 작곡가인 쇼팽(1810-1849)은 순수하게 기사적인 씩씩함과 멜랑콜리의 두 면을 나타내어 독일의 슈만과 좋은 대조를 이루었다.,"{'start': 22, 'text': '쇼팽', 'type': 'per'}","{'start': 9, 'text': '낭만파', 'type': 'poh'}",per:per_included
706.0,민요_text,"손'이라 함은 영어의 '사운드'로, '음'이라는 뜻이다.","{'start': 14, 'text': '사운드', 'type': 'poh'}","{'start': 22, 'text': '음', 'type': 'poh'}",poh:alternate
606.0,바로크 음악_____,"파헬벨은 이 새로운 형식에 푸가를 곁들였으며, 뵘(1661-1735)은 코랄의 멜로디를 번뜩이는 듯한 섬세한 음표로 장식하였고, 또한 디트리히 북스테후데(1637-1707)는 코랄의 멜로디에서 나오는 소재를 자유롭게 환상적으로 다루는 코랄 판타지를 만들었다.","{'start': 75, 'text': '디트리히 북스테후데', 'type': 'poh'}","{'start': 86, 'text': '1637', 'type': 'dat'}",poh:begin
463.0,르네상스 음악________,"그의 4성 모테트는 전통적인 성부진행과 음정구조, 서로 잘 융합되는 성부, 그리고 세심하게 억제된 불협화음 등 르네상스 다성음악의 표본이다.","{'start': 62, 'text': '르네상스 다성음악', 'type': 'poh'}","{'start': 3, 'text': '4성 모테트', 'type': 'poh'}",poh:poh_members
656.0,록 음악_text,"또한 1960년대 후반 샤이키델릭이 성행할 때, 샤이키델릭의 음악 성향상 마약의 복용은 흔하게 이루어졌고 이에 따라 락은 매우 퇴폐적인 모습을 보인다.","{'start': 13, 'text': '샤이키델릭', 'type': 'poh'}","{'start': 3, 'text': '1960년대 후반', 'type': 'dat'}",poh:begin
640.0,록 음악_text,이렇게 와전된 전설 역시 블루스가 악마의 음악으로 불리는데 결정적 역할을 했다.,"{'start': 14, 'text': '블루스', 'type': 'poh'}","{'start': 19, 'text': '악마의 음악', 'type': 'poh'}",poh:alternate
675.0,록 음악_text,음악도 그 굴레에서 벗어날수 없었기 때문에 블루스는 '악마의 음악'이라고 매도되었다.,"{'start': 30, 'text': '악마의 음악', 'type': 'poh'}","{'start': 24, 'text': '블루스', 'type': 'poh'}",poh:alternate
438.0,르네상스 음악________,"또한 미사<카논>과 같이 카논 기법을 사용한 미사가 5개이고, 미사<마르첼라우스 교황님>과 같이 자유롭게 작곡된 것도 6곡 있다.","{'start': 14, 'text': '카논 기법', 'type': ''}","{'start': 37, 'text': '<마르첼라우스 교황님>', 'type': ''}",no:relation
47.0,오보에_text,"1770년 이전에 이 악기는 영어로 ""Hautbois"", ""Hoboy"" 또는 ""French Hoboy""(/hob/ HOH-boy) 등으로 불렸다.","{'start': 10, 'text': '이 악기', 'type': 'poh'}","{'start': 20, 'text': '""Hautbois""', 'type': 'poh'}",poh:alternate
547.0,서양 고대 음악___________________48,또한 순정5도(純正五度)를 반복하여 겹친 음률을 피타고라스의 음계라고 한다.,"{'start': 3, 'text': '순정5도(純正五度)를 반복하여 겹친 음률', 'type': 'poh'}","{'start': 27, 'text': '피타고라스의 음계', 'type': 'poh'}",poh:alternate
410.0,르네상스 음악________,"독일의 다성가곡은 이탈리아의 마드리갈처럼 세련되고 매력적인 우아함이나 프랑스의 샹송 같은 기지의 빛남은 없으나, 그 후 오래도록 독일 음악의 특색이 되었던 독일적인 감정인 '감상(感傷)과 동경'을 성실하고 소박하게 표현하고 있다.","{'start': 39, 'text': '프랑스', 'type': ''}","{'start': 79, 'text': '특색', 'type': ''}",no:relation
222.0,비올라____,윌리엄 프림로즈는 비올라 명인 연주를 비범한 수준으로 끌어올린 사람이다.,"{'start': 0, 'text': '윌리엄 프림로즈', 'type': 'per'}","{'start': 35, 'text': '사람', 'type': 'org'}",per:per_included
804.0,로큰롤_text,1950년대까지는 로큰롤이라는 이름이 존재하지 않았다.,"{'start': 0, 'text': '1950년대', 'type': ''}","{'start': 17, 'text': '이름', 'type': ''}",no:relation
611.0,바로크 음악_____,"두 사람이 모두 폴리포니의 대가이나, 바흐의 음악에서는 폴리포니가 지배적이며 헨델의 음악은 호모포니가 지배적이다.","{'start': 0, 'text': '두 사람', 'type': 'poh'}","{'start': 9, 'text': '폴리포니의 대가', 'type': 'poh'}",poh:alternate
81.0,첼로_text,다만 첼로는 크기면에서 콘트라베이스 다음으로 큰 현악기이다.,"{'start': 13, 'text': '콘트라베이스', 'type': ''}","{'start': 3, 'text': '첼로', 'type': ''}",no:relation
956.0,전기 기타_text,"또한 하프톤 셋팅을 이용해서 독특한 소리를 낼수도 있으며, 블루스, 재즈, 펑크 등등에서 활약하고 있다.","{'start': 3, 'text': '하프톤 셋팅', 'type': ''}","{'start': 38, 'text': '재즈', 'type': ''}",no:relation
335.0,통기타_________2,"6현이며, 음계와 화음, 리듬을 모두 연주할 수 있다는 장점이 있다. ","{'start': 10, 'text': '화음', 'type': ''}","{'start': 6, 'text': '음계', 'type': ''}",no:relation
158.0,재즈___,일부 평론가들은 에디 랭과 조 베누티가 이 장르의 기타 비올린 파트너십 특성을 개척했다고 믿는다.,"{'start': 15, 'text': '조 베누티', 'type': 'per'}","{'start': 28, 'text': '기타 비올린 파트너십 특', 'type': 'poh'}",per:made
949.0,전기 기타_text,일반적으로 전기 기타에는 1~3개의 픽업이 장착되어 있다.,"{'start': 6, 'text': '전기 기타', 'type': 'poh'}","{'start': 20, 'text': '픽업', 'type': 'poh'}",poh:poh_parts
638.0,록 음악_text,곧 미국이 발전을 하게 되고 도시화가 진행됨에 따라 블루스에도 전기 악기가 접목되어 일렉트릭 블루스가 되었는데 특히 시카고에서 인기를 끌어 시카고 블루스라고 부르게 되었다.,"{'start': 78, 'text': '시카고 블루스', 'type': 'poh'}","{'start': 65, 'text': '시카고', 'type': 'loc'}",poh:origin
167.0,재즈_text,"재즈 록 퓨전은 1970년대에 인기 절정에 달했지만 1990년대와 2000년대에는 전자 악기와 록에서 파생된 음악적 요소를 재즈에 사용하는 것이 계속되었다. 이 접근법을 사용하는 음악가들은 팻 메테니, 존 아베크롬비, 존 스코필드 등을 포함한다.","{'start': 113, 'text': '존 아베크롬비', 'type': 'per'}","{'start': 0, 'text': '재즈 록 퓨전', 'type': 'poh'}",per:per_included
966.0,탱고 음악______________10,프랑스의 작곡가 비제도 가극 <카르멘>의 제2막에 아바네라 음악을 사용하고 있다.,"{'start': 9, 'text': '비제', 'type': 'per'}","{'start': 16, 'text': '<카르멘>', 'type': 'art'}",per:made
612.0,록 음악_text,록 음악은 전통적으로는 백비트가 있는 4/4 박자의 반복적인 리듬을 자주 사용한다.,"{'start': 13, 'text': '백비트', 'type': ''}","{'start': 21, 'text': '4/4 박자', 'type': ''}",no:relation
512.0,르네상스 음악________,"리체르카레(ricercare)는 '탐구한다'는 뜻의 이탈리아어에서 유래되며, 16-17세기의 많은 기악곡에 사용된 이름이다.","{'start': 19, 'text': '탐구한다', 'type': 'poh'}","{'start': 0, 'text': '리체르카레', 'type': 'poh'}",poh:alternate
508.0,르네상스 음악________,프로테스탄트의 코랄은 독일 국민의 기질과 프로테스탄트 교회의 종교적 내용에 적응한 새로운 독일의 종교가이다.,"{'start': 54, 'text': '종교가', 'type': 'poh'}","{'start': 8, 'text': '코랄', 'type': 'poh'}",poh:poh_members
14.0,음악___,"악전(樂典)은 음악의 구성 요소인 소리의 세기, 빠르기, 높이와 길이 등을 표기하는 약속이다.","{'start': 8, 'text': '음악', 'type': 'poh'}","{'start': 19, 'text': '소리', 'type': 'poh'}",poh:poh_members
888.0,클라리넷____________36,"구멍 4개,키 9개이다.","{'start': 0, 'text': '구멍', 'type': ''}","{'start': 6, 'text': '키', 'type': ''}",no:relation
57.0,오보에_text,"오보에를 연주하는 연주자는 오보이스트(Oboist)로 불리며, 오늘날 오보에는 대개 심포니 오케스트라나 콘서트 밴드(취주악단), 실내악 앙상블에서의 관현악 내지는 솔로 악기로 사용되곤 한다.","{'start': 47, 'text': '심포니 오케스트라', 'type': ''}","{'start': 39, 'text': '오보에', 'type': ''}",no:relation
788.0,로큰롤_text,"로큰롤은 단순한 음악양식을 넘어 영화나 텔레비전 등을 통해 라이프스타일과 패션, 사고방식, 언어 등에도 영향을 주었다.","{'start': 18, 'text': '영화', 'type': ''}","{'start': 51, 'text': '언어', 'type': ''}",no:relation
210.0,비올라____,"슈타미츠의 작품은 당시 비올라곡에 비해 좀 더 세련된 기교를 요하며, 음역도 비교적 넓고 유려한 흐름을 타고 있다.","{'start': 39, 'text': '음역', 'type': ''}","{'start': 6, 'text': '작품', 'type': ''}",no:relation
186.0,비올라____,바로크 시대에 독자적인 연주 기회가 적었던 비올라는 실내악에서 간혹 내성부를 채워주는 역할을 담당하기도 하였다.,"{'start': 29, 'text': '실내악', 'type': 'poh'}","{'start': 24, 'text': '비올라', 'type': 'poh'}",poh:poh_members
553.0,서양 고대 음악___________________37,"이 시대의 극음악은 종합예술로서 123명으로 구성된 코러스가 노래와 춤을 담당하여 개막(프롤로고스), 입장의 노래(파라도스)로 시작하여 퇴장의 노래(엑소도스)로 끝났다고 한다. ","{'start': 6, 'text': '극음악', 'type': ''}","{'start': 76, 'text': '퇴장의 노래', 'type': ''}",no:relation
431.0,르네상스 음악________,"빌라르트가 베네치아 악파의 기초를 확립한 뒤 그의 제자 안드레아 가브리엘리(Andrea Gabrieli, 1510-1568)가 그 뒤를 이어 마드리갈이나 교회음악, 기악곡 등을 작곡하였는데 그 중에서도 2중합창곡은 그의 스승인 빌라르트에게서는 볼 수 없었던 다양하고 색채가 풍부한 음의 강도와 빛깔을 볼 수 있다.","{'start': 36, 'text': '가브리엘리', 'type': 'per'}","{'start': 113, 'text': '2중합창곡', 'type': 'poh'}",per:made
428.0,르네상스 음악________,"르네상스 음악(Renaissance music)이란 르네상스 시대의 서양 음악으로, 대략 1420년에서 1600년 사이의 음악이다.","{'start': 0, 'text': '르네상스 음악', 'type': 'poh'}","{'start': 50, 'text': '1420년', 'type': 'dat'}",poh:begin
373.0,발레___,"그런데 20세기에 들어와 러시아에 디아길레프라는 발레의 보호자가 나타나, 그가 발레 뤼스(러시아 발레단)를 조직하여 경영자와 프로듀서를 겸함으로써 사태는 일변했다.","{'start': 19, 'text': '디아길레프', 'type': 'poh'}","{'start': 27, 'text': '발레의 보호자', 'type': 'poh'}",poh:alternate
145.0,재즈___,"그러나 모튼의 솔로들은 여전히 래그타임에 가까웠고, 후기 재즈에서처럼 화음 변화에 대한 즉흥적인 연주일 뿐 아니라 블루스를 사용하는 것에서도 중요성이 있었다.","{'start': 4, 'text': '모튼', 'type': 'per'}","{'start': 17, 'text': '래그타임', 'type': 'poh'}",per:per_included
729.0,민요_text,이 가운데 더 코리스의 로이 윌리엄슨이 작사 및 작곡한 〈스코틀랜드의 꽃〉은 현재 사실상 스코틀랜드의 국가로 불린다.,"{'start': 13, 'text': '로이 윌리엄슨', 'type': 'per'}","{'start': 31, 'text': '〈스코틀랜드의 꽃〉', 'type': 'art'}",per:made
660.0,록 음악_text,"동시대의 엘비스 프레슬리, 제리 리 루이스 같은 락앤롤 뮤지션들의 노래는 젊은 이들을 크게 열광시킨다.","{'start': 5, 'text': '엘비스 프레슬리', 'type': 'per'}","{'start': 27, 'text': '락앤롤', 'type': 'poh'}",per:per_included
832.0,관현악단_text95,사회주의 국가들의 경우에는 소수의 부르주아들이 중심이 된다는 인상을 주는 필하모닉 오케스트라라는 호칭 대신 교향악단이라는 명칭을 자국의 1급 악단들에도 많이 사용했다.,"{'start': 41, 'text': '필하모닉 오케스트라', 'type': 'poh'}","{'start': 60, 'text': '교향악단', 'type': 'poh'}",poh:alternate
1.0,앰프_text,"300B,2A3,211,845등이 대표적인 3극관이 이 되고, EL34,KT88,6V6,6L6등이 5극관 진공관들이다. ","{'start': 55, 'text': '5극관 진공관', 'type': 'poh'}","{'start': 49, 'text': '6L6', 'type': 'poh'}",poh:poh_members
440.0,르네상스 음악________,"그의 문하에서는 새로운 음악의 개척자들이 나타났으며, 특히 베네치아 악파의 조반니 가브리엘에 대한 영향은 크다.","{'start': 42, 'text': '조반니 가브리엘', 'type': 'per'}","{'start': 33, 'text': '베네치아 악파', 'type': 'org'}",per:per_included
935.0,금관악기_text9,진동의 근원은 연주자의 입술이며 악기가 아니라는 점에서 금관악기는 악기만으로는 악기로서 기능하지 못한다고 볼 수 있다.,"{'start': 0, 'text': '진동', 'type': ''}","{'start': 31, 'text': '금관악기', 'type': ''}",no:relation
368.0,기타_text36,"20세기에는 나무못으로 만든 줄감개를 금속 나사로 바꾸고, 지판을 울림 구멍까지 아래로 늘리는 등 더 많은 구조의 변화가 이루어졌다.","{'start': 16, 'text': '줄감개', 'type': 'poh'}","{'start': 7, 'text': '나무못', 'type': 'poh'}",poh:poh_parts
501.0,르네상스 음악________,"이탈리아의 마드리갈은 루카 마렌치오(Luca Marenzio, 1560-1599)가 완성하였다.","{'start': 12, 'text': '루카 마렌치오', 'type': 'per'}","{'start': 6, 'text': '마드리갈', 'type': 'poh'}",per:made
807.0,작곡가____,"대중가요, 영화 배경음악, 텔레비전 드라마 배경음악, 광고 배경음악, 비디오 게임 배경음악, 로고 송, 성악곡, 기악곡, 기독교 음악, 불교 음악, 이슬람교 음악, 무속 음악 등 다양한 분야의 음악을 만든다.","{'start': 108, 'text': '음악', 'type': 'poh'}","{'start': 39, 'text': '비디오 게임 배경음악', 'type': 'poh'}",poh:poh_members
105.0,재즈___,"1930년대는 인기 있는 스윙 빅 밴드에 속했고, 이 밴드의 리더만큼 유명해진 몇몇 거장들이 있었다. ""빅"" 재즈 밴드를 개발하는 주요 인물들은 베이시, 캡 캘러웨이, 지미와 토미 도시, 듀크 엘링턴, 베니 굿맨, 플레처 헨더슨, 얼 하인즈, 해리 제임스, 짐미 룬스포드, 글렌 밀러, 아티 쇼 등이 있다.","{'start': 129, 'text': '얼 하인즈', 'type': ''}","{'start': 144, 'text': '짐미 룬스포드', 'type': ''}",no:relation
768.0,악기_text,"한국에서는 아악기, 당악기, 향악기와 같이 사용하는 악곡의 종목으로 분류하고 있지만, 이것도 또한 편의적인 것이다.","{'start': 6, 'text': '아악기', 'type': ''}","{'start': 16, 'text': '향악기', 'type': ''}",no:relation
891.0,클라리넷____________16,마개들은 니켈이나 은도금/금도금으로 만든다.,"{'start': 0, 'text': '마개', 'type': 'poh'}","{'start': 5, 'text': '니켈', 'type': 'poh'}",poh:poh_parts
561.0,서양 고대 음악___________________6,"그리고 호른, 트럼펫, 딱다기 외에도 대표적인 현악기로는 하프가 나타나, 그것이 특히 아시리아에서 쓰였음은 조각으로도 추정할 수 있다.","{'start': 26, 'text': '현악기', 'type': 'poh'}","{'start': 32, 'text': '하프', 'type': 'poh'}",poh:poh_members
192.0,비올라____,"잘 알려지진 않았지만 젊은 펠릭스 멘델스존은 비올라 소나타 c단조를 썼다. (번호는 붙지 않았지만, 1824년작으로 나와있다) 요하네스 브람스도 초기 작품부터 비올라에 상당히 역점을 두었다.","{'start': 25, 'text': '비올라 소나타 c단조', 'type': 'poh'}","{'start': 56, 'text': '1824년', 'type': 'dat'}",poh:begin
